"plasma_export",0.3758530616760254,1600000368
"plasma_export",0.09041595458984375,1600000368
"plasma_export",0.08984208106994629,1600000368
"plasma_export",0.10074496269226074,1600000368
"plasma_export",0.08534884452819824,1600000368
"plasma_export",0.08901000022888184,1600000368
"plasma_export",0.08509683609008789,1600000368
"plasma_export",0.08509206771850586,1600000368
"plasma_export",0.08522224426269531,1600000368
"plasma_export",0.09052395820617676,1600000368
"sharedmemory_export",0.5556962490081787,1600000368
"sharedmemory_export",0.19225716590881348,1600000368
"sharedmemory_export",0.13560104370117188,1600000368
"sharedmemory_export",0.16286110877990723,1600000368
"sharedmemory_export",0.14439916610717773,1600000368
"sharedmemory_export",0.13966989517211914,1600000368
"sharedmemory_export",0.1437838077545166,1600000368
"sharedmemory_export",0.13136720657348633,1600000368
"sharedmemory_export",0.1301743984222412,1600000368
"sharedmemory_export",0.1350691318511963,1600000368
"flight_export",4.35568380355835,1600000368
"flight_export",4.201827049255371,1600000368
"flight_export",2.9332010746002197,1600000368
"flight_export",2.887188196182251,1600000368
"flight_export",2.880470037460327,1600000368
"flight_export",2.8167269229888916,1600000368
"flight_export",2.8040318489074707,1600000368
"flight_export",4.075193166732788,1600000368
"flight_export",3.042600154876709,1600000368
"flight_export",2.830226182937622,1600000368
